0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,label
-5.5400122807368675,32.89612914732913,11.044591081612566,4.805555191839293,-27.276891417489978,-27.817568524311866,-21.639828335542845,30.10800891792105,5.634839975110524,18.505552055114876,-26.595114191966047,24.323872602088915,22.11493208107579,-8.031433960507616,-19.305458202233673,-9.607867473909932,-27.4639360469662,6.4168009241856145,-3.5610164720440283,-14.32029569091269,7.261738342555785,-33.55578184848285,-13.789352414911981,-5.875613973308021,6.231563321471251,14.00093637393893,-22.870534687857543,-2.156475956690522,11.037286837934996,-25.24046857884203,3.2741298914840664,-16.688947980082375,-25.514439124794986,32.74500217839733,23.72560342120945,16.53786800740106,-14.075822768390706,-32.92076284840968,12.83070325311687,-2.0245187425445867,-22.647025169458505,-1.6969081935746722,-36.42891318538938,22.03535218813477,-16.5294882031596,4.9376734459092075,-12.265049704631398,3.628386411555879,14.119732167859958,-17.861265791477344,29.720380010210103,16.061293907069867,14.857309202057099,23.53055777296363,6.235379988311266,40.09190677629873,-25.844615665571567,-16.43174420084961,-27.494633283599175,-17.492248379921328,0.17757426845904511,-9.207459897445602,24.47044223137404,-14.051125127153075,-4.727163553140558,-5.849341387258775,-18.02340393871262,31.27455260010225,-31.470179329997883,25.815429818414408,16.932594348325292,-21.09791303264685,-38.97265355898065,19.339063556126217,6.0376183485004,16.58198466627033,10.759675395753927,-16.257714465849343,-13.191576041361067,-24.980225525726272,neutral
-2.646489564940233,19.65767248599124,15.284396116309082,13.762365577516764,-30.283780980821174,-19.532525628634016,-24.955686504417493,26.661505977159976,-1.3548035606759647,4.561614989257072,-25.633280948550464,29.976499169118778,21.449515550100568,-15.180964102321578,-23.170650297044908,-17.60220722582795,-9.987030582635647,-2.800722610223935,7.111348185395483,-9.68325406264676,-0.4366472998731208,-17.691046709074513,-18.319411109250836,-3.2957817799237876,4.31577252706658,12.186463773470553,-12.239316295032486,3.3307518664356874,10.47723509168949,-15.832217340876452,4.980362418069076,-24.29096956490745,-31.433990998636368,22.038270525407363,27.475311727988938,20.55075273588753,-10.063029053617646,-19.176573665400824,11.131992941996856,5.130354087319979,-24.265646908741008,16.031629606213922,-24.18268464649686,19.416278786229228,-20.89855609236566,12.646171552698032,-12.638112146590448,5.4880842352212005,5.642042508038046,-19.345706144409615,23.09431535746309,7.418886053551681,23.69084678144922,28.828033791599765,7.158561193446331,17.838021429115084,-23.651364321777738,-15.929123976478266,-32.589507282574516,-9.557829518530971,-6.330110307955079,-20.576879880549985,21.87097471120546,-5.230093240175235,-6.645621959705491,8.88457730170433,-29.810562709256786,12.504868605751643,-22.436749775961793,32.2959319015043,19.42497227563573,5.039329835978673,-26.243329908424855,25.741079548373648,18.135451211816243,17.648777590294028,14.384605333314672,-21.003505572994975,-13.129007574569075,-24.46876806893227,neutral
-10.439774156132872,27.534103220912908,27.80758790872536,-5.2840821037282915,-16.52132043120673,-30.31662400696575,-29.346574464644632,28.50427232830031,6.452580819165304,6.017886000186893,-33.05675259781166,32.272177623327714,15.564358657722487,-15.960901821811582,-18.817070928151082,-22.90533149442887,1.11819911352422,5.288900031842339,-16.2341544014187,-11.407525699500919,2.7404548947324434,-16.515768352100146,-17.226445518483114,-8.706708051179893,0.39412272690489747,22.305088848601542,-25.221351512833074,-1.1529411102289924,2.695202264756814,-31.13295063224241,17.04541655577288,-17.338662312996775,-33.6622081468935,32.440303917528645,40.67085916654936,24.698632450294546,-20.83939364532184,-27.045077596814476,18.65544848584915,-7.836867169336607,-20.0147893404359,4.35841892725223,-33.498271562555395,24.202071988356124,-33.92080514441342,3.6050112132331815,-12.812744342994305,-6.282617821120448,12.59708458418659,-27.489580936232173,25.534810745691615,17.29241286538342,35.01757622824804,15.074468118582292,12.852981241594865,25.373852467504534,-30.579501783172535,-15.468407409271663,-26.092004491926893,-14.081481417156906,-6.260550108690965,-16.030939674736807,20.405354620623246,-4.622016351258361,-3.627828521885041,-4.865128003466183,-8.74634625357664,6.419292048107367,-26.43767194942725,32.7431194349385,18.02063736420964,-21.813256226873218,-30.917406474727507,15.969680099337056,8.875252089191761,18.838042664585387,18.41831371694703,-29.714778467518503,-3.0944570347441394,-21.20405930323256,neutral
-2.6504201561244907,30.820631436136644,8.945666443151872,2.5584228106403786,-16.155119942714236,-16.97810718722705,-26.64039283369292,22.674533046348806,13.732890079323077,8.93492633474775,-25.482346055231623,26.981435215116296,18.640471228661987,-10.666992247380291,-14.138003873645784,-14.114671592790138,-3.9125925795017604,1.611408947730826,0.008418946296727903,-14.387852127678222,8.656171798273423,-22.411226687083598,-11.8893452979306,-4.4473472497570175,-7.54512504637868,29.664881337693576,-24.055677359496627,-6.431065371909695,12.493539372722958,-22.462999073022523,10.19741001639923,-15.99847952317683,-26.170385057964715,21.549606006285003,28.39274933363592,14.440870617914998,-5.8724554490912535,-25.0220174486298,6.100998409974345,-5.519165425541884,-20.200117183659525,-3.671732710147639,-32.870011106485485,26.021347393678397,-13.003401677346648,6.709678009012142,-14.12356526834528,2.5963808948144664,-5.885889288387167,-27.35351531472771,23.8644123383589,15.227286491395786,28.235381887439377,32.54177832735624,11.019956467877224,24.35282292160645,-24.804547124300964,-24.25620444267814,-27.397441481322055,-12.212131987724968,-4.743051256602541,-18.682443754880182,22.840329634562792,0.6016330796308242,-13.7964903094983,4.97203532208856,-17.403682551247563,15.72449601392736,-24.18240648835125,29.28877060072181,16.920742749092437,-22.715117811082454,-29.5216119270302,21.915675454762752,21.11830227762728,19.496055038970482,29.195315546226084,-30.161406273282875,-3.258132467019575,-21.947804394062107,neutral
5.611224730147782,22.193068672464065,8.88130545559965,2.323153179158063,-33.38225591931265,-23.794858909912406,-31.069779239230222,22.87293146535336,8.117436559255484,23.741379703058048,-23.06238731313555,24.733169195745244,14.55607041993516,-14.308138330264397,-27.011901209697818,-8.006976813667848,-4.668824698100012,-1.329668014693957,-14.36210605601832,-4.403017343125008,6.023934611827064,-14.20347048903672,-22.03788704065311,-11.614539540101138,-2.6043387486687464,17.392441246169266,-20.71996589937388,4.59116589890169,-0.8608484445730156,-28.0672521469279,7.174464904357692,-16.681919574410017,-21.827215152349886,20.185279684172777,18.733236960059827,26.169901818378722,-9.72928977772021,-28.63059237895629,20.36089344386455,-2.8968025698667708,-15.601922804930313,0.11572549513686303,-15.572201183794974,35.09126917938615,-15.966985994873426,15.580762766965053,-7.425079737124458,9.41587061586274,-2.9869240028838497,-14.792423908477742,34.52562458697104,5.955532483128184,19.270385417856698,11.454247959098325,4.2575577219977605,29.617707636162784,-15.676307564308662,-17.796459572332637,-17.514669391939965,-18.760788903493484,-16.899657254762005,-14.05234428694596,22.028643242751603,-8.7909688869492,-25.548582018996413,2.0270447524181807,-29.37136350454336,22.149854138222608,-23.327371902632663,23.57393747806691,13.251484653779285,-24.432340239283363,-30.044747556222887,24.658539630297483,6.497084352843768,16.764709175566306,13.094675090922102,-30.314557889528643,-9.134238447070992,-29.25931036300846,neutral
-10.849488701241343,19.85559102906188,25.70798730618264,6.131090363652568,-24.837234621409323,-19.35644931542251,-27.18895156805301,20.644751149296773,9.751900904853079,17.029400928046563,-31.947937227915016,24.739681685851583,18.296248265115445,-31.07118034771694,-28.18164834076528,-10.794483804126822,-1.8756591414200336,-0.008830339403998133,-0.6239571031384568,-10.658750660856269,25.184458534074196,-14.91291889227003,-13.23882663677151,-13.751532045981055,-12.27447886852328,18.331339498784153,-22.55767754220424,-7.679455952769347,1.665436826267392,-33.70226325848651,16.57554092452169,-14.478714037065807,-26.144740268782932,35.81279706854015,28.40213183035927,13.336135679018085,-2.584429385979817,-20.906212897509015,4.830504664770675,-4.732882444125572,-27.931415429621815,-8.586183779109806,-22.379623447897046,36.01572396754771,-22.864606546913834,13.129152481382345,-15.201190849366306,-1.7186710319195275,-0.7517467848364379,-24.092677286547275,28.46620743354248,11.522268703200643,27.99267744853038,23.38821236896411,4.440310447466649,19.867072129137426,-28.151077860294826,-13.70868089989675,-24.28085953962143,-16.345511622995446,-6.083368786055723,-9.210735353335512,9.707818862387528,-5.334639244105031,-17.119671972432233,5.985357001053867,-26.12410144076934,7.302526241255265,-35.29221600651273,29.501725875999334,17.893021168128335,-23.502958858576108,-25.837118219919613,8.958565333676294,12.01496183897313,6.474332883884501,12.365204154343791,-25.272928868056095,-13.654536479047358,-25.355189693871168,neutral
-1.4898360138716082,23.58150716745608,18.933789181075156,-0.8587320761235127,-17.46005650596211,-11.990917055880438,-41.34485027067177,17.189197213673253,9.529333467675766,11.266082351504775,-26.538055102024,24.570680009424738,20.466097172862707,-18.193716771655907,-12.083809597615119,-17.469204348986693,-9.719849449976522,-0.9858758988005327,-7.008936225908017,-15.12160071503521,9.077886537612553,-24.15627524579907,-10.732671946508432,4.434115389494133,2.5909472736123087,15.154416490573768,-10.812289537514747,-1.5943859333126107,-6.683873079344572,-33.26149310230456,-4.772060412068836,-21.877633483010364,-25.986394145745916,36.99175610885169,29.89948622705854,17.18923771413448,-6.746740362496825,-37.40648501366428,12.46766893938081,1.0343407876978787,-31.54922338399232,6.573138865917784,-25.90571028812041,22.067496641322116,-10.676509907361275,23.375494208065298,-10.206137904284372,2.6934047884706653,0.0464513633553123,-24.00779888525713,33.15709256513899,11.371466446213667,26.799333917167704,20.823696345068228,8.747877683143457,27.3144267331087,-18.465210211337435,-21.301126647979768,-28.905612277127943,-16.352762448897984,-9.345122179087747,-11.455255135297133,24.26618224898787,-14.127792343450395,-7.926293898123192,10.695592142324617,-19.063937082172036,29.392593720590774,-30.16969657383519,21.745287976162537,5.662364664373774,-9.100793239014557,-25.74247903445951,18.594177681827322,14.09125238877595,6.9874957986689825,30.950732678857705,-24.781993804103212,-7.835687519714287,-18.693256685100067,neutral
-4.6415374787379715,28.38616253026976,9.176789776012434,8.74831919463817,-9.346734594603607,-12.567808502897973,-16.95586351007165,18.903274687909004,0.12927178304104192,11.729633147164842,-28.430580868519684,34.759740240545355,9.79177066973639,-8.08235144253975,-20.0385493590479,-21.55701582847849,-17.81809167398874,-8.443754133260345,0.8557246222984318,-12.086343784987061,-1.028591715103552,-29.400840993259187,-14.48602928362768,1.9958397493578577,-4.193349055159474,8.091699964872177,-19.49403145501408,-0.7822751136693253,-10.63644572592688,-27.53874443590701,5.067083932834231,-15.591314389882,-15.003167851211156,33.69252241248654,26.32458984114458,11.864685434537645,3.716984969901402,-23.784362555530038,11.137557342207092,-3.7356008982839426,-21.48919734470614,-1.1555478648674455,-31.378660774368313,21.278070477284572,-14.669720725294976,6.490788434436331,-15.574410130698329,1.8426626368200298,1.2727534560716456,-9.884774736972247,12.269258815515444,23.05701051320164,33.84644764883712,11.249299631210032,3.8178731641830144,23.083808905412262,-33.135520045191754,-22.907928380396537,-33.949817738162686,0.03344250633759849,-1.065292259746311,-6.089727523601294,24.05428293337517,-15.369111025688017,-16.291051016435794,5.49801235686242,-28.877313354865912,22.409809426276706,-26.96891376816256,26.964291350733458,20.600445967020395,-15.411479239033415,-31.834469967498336,25.883664527475542,5.925060665257646,17.436043724124822,19.83482834896705,-27.41459953183852,-6.535258153890936,-30.554537886804034,neutral
-1.9834307539168456,25.93344556593704,10.783298385570069,12.213564406843531,-24.864943716710364,-29.0910965580092,-35.854758311051455,25.60662845456995,-1.6156754103851716,23.013119759668918,-41.25650678955418,38.37332933945989,21.21266325124102,-17.839932030525787,-22.36001648842766,-16.600912722681546,-11.971273636976825,8.105197190033401,-3.3979329895008177,-11.62444101934622,4.5295004100596366,-21.972042103203894,-10.624510474534555,-18.279299758318253,-10.724913479612123,21.570142247717104,-16.994380441730765,-0.2498337132993771,5.65547773011491,-25.12748500463011,3.21413303223013,-24.438380931176386,-24.92183289029714,21.0628955695098,30.38743851876039,8.288339261560626,-5.548240025643898,-21.30408826513871,12.590159996612668,2.305295528049161,-12.684859242537811,5.796834996784992,-38.98193412107677,16.881762324312717,-18.22211257017306,9.907883362503924,-8.191381311820605,-3.150381608252145,3.9232173474592473,-23.441030262588313,24.505970847921827,8.068002820577536,20.83053701718592,15.579533391960927,0.01875921080111098,31.634304881034048,-30.38684320987649,-2.446735865826941,-24.32645526008238,-9.371163412034894,-11.82950929971836,-9.517198817112298,16.270423591689116,-7.862741510512473,2.2165778108556147,1.9854055911470119,-14.648906543800186,13.912760294487054,-25.736892322195523,39.8380200098441,12.572883811072842,-7.202367759968082,-25.422161359851003,15.552885051924447,16.205887065190154,19.57575678021962,20.007080574459927,-34.978669215297316,-12.854879342292856,-24.532968241801246,neutral
-7.974193443758529,30.766890969899038,14.98584251428383,-2.0925571004384125,-18.35769446741803,-16.9768143081249,-23.156240582321793,28.455253099823842,11.070433631885951,15.23943514313335,-29.185924611003735,18.228825528623712,22.524267762820823,-16.013527236324766,-17.461028944401722,-26.656220863715827,-18.23180466487731,7.804303017931693,-4.320629804612985,-8.437247403881738,6.881083940125539,-21.45183152390302,-6.841618252030924,-11.114557771682744,-2.059076285331945,14.33690595135056,-20.626550435092312,-1.0009664359951387,6.877676761524828,-30.085466966781002,13.987227867527423,-25.136196392079533,-27.21813428585138,24.294745885554942,36.61978929059596,19.683169546057115,-5.532106612785951,-33.0530353978388,12.656283185944968,1.7469343981167,-22.184001973660727,6.103496857068317,-31.04041943368913,33.0153087658404,-0.6798123622834833,7.574305698600966,-13.970350563039974,9.924388133374855,12.28004963498105,-22.045892831387988,25.653956763298375,14.817261748503826,18.303233427645687,18.17772934675374,-0.15084587184730047,20.70566871076224,-24.89855920120552,-16.835739859632163,-17.983359708483256,-16.470304398636884,-0.7734282277715758,-15.0029911589193,19.427468291201162,-4.545883445385019,-19.880261548130946,4.856223466599214,-20.545833252235905,21.086526429291272,-23.791949515766845,43.945017035496406,12.50824625229155,-21.26304083796056,-33.40751613113244,15.594822992328524,8.587117867017923,20.874529269104553,24.799246289095876,-28.981798658451435,-13.486189725969016,-20.219363090173793,neutral
